样本ID,标签,城市匹配度,学历匹配度,经验是否满足,经验差值,经验差值归一化,技能Jaccard,核心技能命中率,技能覆盖度,岗位-经历文本相似度,岗位-求职意向相似度,专业匹配度,证书命中数,简历ID,岗位ID,简历姓名,岗位名称,公司名称,简历居住地,岗位城市,距离(km),简历学历,岗位学历要求,简历工作年限,岗位经验要求,简历技能数,岗位核心技能数,技能命中数,岗位要求证书数,简历证书数,未满足维度数,负样本来源
123849,1,1,1,1,0,0.0,0.090909,0.166667,0.166667,0.022173,0.043025,0,0,5,1353,夏玲,安全渗透工程师,兴业银行股份有限公司,三明,福州,167.0,本科,本科,1,1-3年,6,6,1,0,2,0,
123851,0,0,0,1,0,0.0,0.0,0.0,0.0,0.005415,0.0,0,0,460,2181,邵峰,储备干部,福州田字格科技有限公司,南京,福州,667.8,大专,本科,0,综合素质,4,3,0,0,1,3,维度不满足(≥2项)
123854,0,0,1,1,0,0.0,0.0,0.0,0.0,0.008827,0.019259,1,0,260,1207,崔平,Java开发工程师（2027届校招）,新大陆支付,杭州,福州,474.6,本科,本科,0,JavaScript,4,6,0,0,2,2,维度不满足(≥2项)
123855,1,1,1,1,0,0.0,0.125,0.5,0.142857,0.001607,0.020608,1,0,236,1635,罗建,软件工程师,厦门恒新时代信息技术有限公司,宁德,福州,70.2,本科,本科,1,1-3年,7,2,1,0,1,0,
123856,1,1,1,1,4,0.8,0.045455,0.066667,0.125,0.017823,0.18879,1,0,297,4122,沈思琪,高级java开发工程师,天津艾迪智绘网络科技有限公司,杭州,宁波,140.0,大专,大专,9,5-10年,8,15,1,0,2,0,
123858,1,1,1,1,0,0.0,0.117647,0.222222,0.2,0.009265,0.0,1,0,140,1416,林健,java技术经理,福州悦星添科技有限公司,三明,福州,167.0,本科,本科,5,5-10年,10,9,2,0,0,0,
123860,0,0,0,1,0,0.0,0.0,0.0,0.0,0.033785,0.0,1,0,321,4835,孙梅,产品助理,天泽(宁波)数字科技有限公司,福州,宁波,476.3,大专,本科,0,B端产品,5,2,0,0,3,3,维度不满足(≥2项)
123862,0,0,0,0,-5,-1.0,0.0,0.0,0.0,0.007373,0.133149,1,0,21,3554,龚皓,高级软件开发工程师,常熟市奥特软件技术有限公司,南昌,苏州,540.6,大专,本科,0,5-10年,5,8,0,0,1,4,随机错位配对
123864,0,1,1,1,2,0.4,0.0,0.0,0.0,0.005963,0.0,0,0,161,3998,马飞,制氢设备采购专员,苏州奥菲特氢能源科技有限公司,南京,苏州,189.3,本科,本科,5,3-5年,9,3,0,0,2,1,随机错位配对
123865,1,1,1,1,1,0.2,0.066667,0.111111,0.142857,0.042531,0.092011,1,0,130,7294,谢刚,软件工程师,江苏微技科技有限公司,宁波,苏州,183.2,本科,本科,2,1-3年,7,9,1,0,3,0,
123868,0,1,1,0,-1,-0.2,0.0,0.0,0.0,0.017511,0.030486,0,0,371,7117,董雯,实验室助理工程师,浙江嘉利(丽水)工业股份有限公司,宁德,丽水,202.4,大专,大专,0,1-3年,7,2,0,0,2,2,维度不满足(≥2项)
123869,0,0,2,1,0,0.0,0.0,0.0,0.0,0.020997,0.0,1,0,264,4250,张若曦,软件测试助理,浙江摩根集团有限公司,广州,宁波,1113.1,本科,大专,0,电工证,4,3,0,0,0,2,随机错位配对
123871,1,1,1,1,2,0.4,0.047619,0.083333,0.1,0.033527,0.0,1,0,497,56,向晨,后端开发程序员,厦门天吴海洋科技有限公司,漳州,厦门,44.6,本科,本科,3,1-3年,10,12,1,0,1,0,
123873,0,0,2,0,-1,-0.2,0.0,0.0,0.0,0.02475,0.0,0,0,423,6173,朱俊熙,三坐标测量员,湖州锐镁精密金属有限公司,珠海,湖州,1156.0,大专,高中,0,1-3年,6,3,0,0,1,3,随机错位配对
123874,0,0,2,1,7,1.4,0.0,0.0,0.0,0.006866,0.0,0,0,190,2469,梁红,抖音运营,漳州市龙文区重新想电子商务有限公司,南昌,漳州,496.6,本科,大专,7,抖音,10,1,0,0,2,2,随机错位配对
123875,0,0,0,1,3,0.6,0.0,0.0,0.0,0.016446,0.017798,0,0,343,5583,龚磊,研发助理工程师（会韩语）,浙江旗声电子科技股份有限公司,宁德,嘉兴,469.8,大专,本科,3,研发,9,2,0,0,3,3,维度不满足(≥2项)
123877,1,1,1,1,2,0.4,0.071429,0.166667,0.111111,0.054054,0.057633,0,0,231,1589,张璐,AI智能体工程师,福建省宇伦信息技术有限公司,福州,福州,0.0,本科,本科,2,大模型,9,6,1,0,3,0,
123878,0,1,1,0,-1,-0.2,0.0,0.0,0.0,0.012884,0.0,1,0,396,8451,苏伟,物流数据专员,苏州福具物流科技有限公司,南京,苏州,189.3,大专,大专,0,1-3年,4,5,0,0,1,2,维度不满足(≥2项)
123879,1,1,1,1,0,0.0,0.090909,0.2,0.142857,0.074122,0.102631,1,0,422,7337,郑峰,java高级开发工程师,苏州一际智能科技有限公司,苏州,苏州,0.0,本科,本科,3,3-5年,7,5,1,0,2,0,
123883,1,1,1,1,5,1.0,0.307692,0.444444,0.5,0.070098,0.439197,1,0,192,1266,邹俊熙,算法工程师(国企）,福州迅腾信息技术有限公司,宁德,福州,70.2,本科,本科,5,深度学习,8,9,4,0,2,0,
123884,0,0,2,1,0,0.0,0.0,0.0,0.0,0.007726,0.132012,1,0,450,2266,薛皓,数据审核实习生,福建省闽东力捷迅药业股份有限公司福州分公司,南京,福州,667.8,本科,大专,0,图文审核,4,3,0,0,1,2,维度不满足(≥2项)
123885,0,1,0,0,6,1.2,0.0,0.0,0.0,0.010444,0.051367,0,0,297,5958,沈思琪,合成工程师,绿能纤材(重庆)科技有限公司,杭州,湖州,69.3,大专,本科,9,3-5年,8,5,0,0,2,3,维度不满足(≥2项)
123889,1,1,1,1,0,0.0,0.090909,0.25,0.125,0.005245,0.0,1,0,97,7404,范莉,软件测试专员,上海写妙信息科技有限公司,杭州,苏州,121.7,本科,本科,1,1-3年,8,4,1,0,1,0,
123890,0,0,1,0,-5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,500,392,马宇泽,sap顾问-SD/MM,软通动力信息技术(集团)股份有限公司,杭州,厦门,675.4,本科,本科,0,5-10年,6,4,0,0,2,3,随机错位配对
123893,1,1,1,1,2,0.4,0.133333,0.25,0.222222,0.002822,0.064756,1,0,339,1205,谢静,初级java开发工程师,中电金信软件有限公司,漳州,福州,240.0,本科,本科,3,1-3年,9,8,2,0,1,0,
123894,1,1,1,1,2,0.4,0.090909,0.333333,0.111111,0.04387,0.030964,1,0,237,1291,孙璐,软测测试工程师,上海微创软件股份有限公司,南平,福州,128.3,本科,本科,2,软件测试,9,3,1,1,1,0,
123897,1,1,1,1,0,0.0,0.111111,0.25,0.166667,0.032507,0.066499,0,0,443,907,吕娟,MES工程师,厦门新能安科技有限公司,龙岩,厦门,127.0,本科,本科,1,1-3年,6,4,1,0,1,0,
123900,1,1,1,1,0,0.0,0.125,0.2,0.25,0.030287,0.012189,1,0,302,137,吕皓,架构师,厦门市民数据服务股份有限公司,莆田,厦门,140.6,本科,本科,5,5-10年,8,10,2,0,1,0,
123901,0,0,2,1,0,0.0,0.0,0.0,0.0,0.001802,0.0,0,0,373,2449,余雯,漳州仓管员+五险一金,湖南你好新鲜冷链供应链管理有限公司,广州,漳州,472.2,本科,中专/中技,1,1-3年,10,4,0,0,0,2,随机错位配对
123902,1,1,1,1,8,1.6,0.181818,0.333333,0.285714,0.026977,0.024476,1,0,114,7354,严皓,全栈工程师实习生,中科星图股份有限公司,宁波,苏州,183.2,本科,本科,8,前端开发,7,6,2,0,1,0,
123903,1,1,1,1,1,0.2,0.066667,0.111111,0.142857,0.036816,0.104613,1,0,292,1174,尹慧,java开发工程师（证券项目）,上海博为峰信息技术有限公司,宁德,福州,70.2,本科,本科,4,3-5年,7,9,1,0,1,0,
123904,0,1,1,0,4,0.8,0.0,0.0,0.0,0.018763,0.084075,1,0,271,5135,卢阳,数据工程师,福州众致力信息科技有限公司,宁波,嘉兴,123.2,本科,本科,5,1-3年,9,5,0,0,1,2,维度不满足(≥2项)
123905,1,1,1,1,3,0.6,0.071429,0.142857,0.125,0.008503,0.041925,1,0,176,4041,郭丽,软件开发,宁波国际物流发展股份有限公司,杭州,宁波,140.0,本科,本科,3,C#,8,7,1,0,0,0,
123909,0,0,1,1,0,0.0,0.0,0.0,0.0,0.034022,0.099999,1,0,286,4296,罗彬,上位机软件工程师,宁波芯核新测科技有限公司,佛山,宁波,1131.9,本科,本科,3,3-5年,6,5,0,0,1,2,随机错位配对
123910,1,1,1,1,2,0.4,0.066667,0.125,0.125,0.003417,0.018507,1,0,267,7514,梁梓轩,java开发工程师-反馈快速-稳定,中科软科技股份有限公司,南京,苏州,189.3,本科,本科,5,3-5年,8,8,1,0,0,0,
123912,0,1,2,1,2,0.4,0.0,0.0,0.0,0.013722,0.0,0,0,110,7912,潘语桐,企业融资顾问 无考核绩效保底9000,景缘企业服务(苏州)有限公司,南京,苏州,189.3,本科,高中,3,1-3年,6,3,0,0,1,1,随机错位配对
123913,0,0,2,0,-1,-0.2,0.0,0.0,0.0,0.002352,0.067653,0,0,82,3642,程强,冲压研发工程师,慈聚新材科技(江苏)有限公司,厦门,苏州,797.1,本科,大专,4,5-10年,7,3,0,0,3,3,维度不满足(≥2项)
123915,1,1,1,1,0,0.0,0.058824,0.083333,0.166667,0.07231,0.443421,1,0,129,280,沈涛,高级AI软件测试工程师,厦门德捷信息科技有限公司,厦门,厦门,0.0,本科,本科,3,3-5年,6,12,1,0,1,0,
123917,1,1,1,1,0,0.0,0.1,0.153846,0.222222,0.031846,0.014858,1,0,369,4249,韦安然,软件工程师（Java + AI Agent）(A72602),赛尔富电子有限公司,杭州,宁波,140.0,本科,本科,1,1-3年,9,13,2,0,1,0,
123920,0,0,0,1,0,0.0,0.2,1.0,0.2,0.0,0.0,1,0,169,4357,龙超,光电MEMS方向博士后,甬江实验室,漳州,宁波,709.3,本科,博士,0,学术/科研,5,1,1,0,1,2,随机错位配对
123922,1,1,1,1,0,0.0,0.1,0.5,0.111111,0.080765,0.0343,1,0,277,5544,蒋杰,研发骨干工程师（光通信测试仪表）,上海光维通信技术股份有限公司,杭州,嘉兴,78.4,本科,本科,3,3-5年,9,2,1,0,2,0,
123923,0,0,1,1,0,0.0,0.0,0.0,0.0,0.022977,0.0,0,0,286,8436,罗彬,金融主管（量化分析与期货方向）,金麦科技(苏州)有限公司,佛山,苏州,1179.8,本科,本科,3,3-5年,6,5,0,0,1,2,维度不满足(≥2项)
123924,0,0,1,1,1,0.2,0.0,0.0,0.0,0.011723,0.041232,0,0,435,5658,石安然,统计分析员-嘉兴,泰格医药,深圳,嘉兴,1129.3,本科,本科,1,临床试验,6,3,0,0,1,2,维度不满足(≥2项)
123925,0,1,1,1,0,0.0,0.0,0.0,0.0,0.001942,0.0,0,0,381,3177,孙佳,生产内勤,泉州众志新材料科技有限公司,漳州,泉州,111.5,大专,大专,0,内勤/后勤,6,3,0,0,1,1,随机错位配对
123927,0,0,0,0,-5,-1.0,0.0,0.0,0.0,0.010639,0.0,0,0,242,8507,梁杰,中广核高新核材集团有限公司副总经理,中广核核技术发展股份有限公司,莆田,苏州,670.7,大专,本科,0,5-10年,4,2,0,0,2,4,随机错位配对
123930,1,1,1,1,0,0.0,0.142857,0.222222,0.285714,0.023914,0.246753,1,0,187,4039,陶雨萱,JAVA金融科技岗,四川丹格芮商务信息咨询有限公司,宁波,宁波,0.0,本科,本科,1,1-3年,7,9,2,0,1,0,
123931,1,1,2,1,1,0.2,0.083333,0.166667,0.142857,0.030701,0.0,1,0,400,8339,龙明,系统运维，服务器运维（短期项目，到12月底）,软通动力信息技术(集团)股份有限公司,苏州,苏州,0.0,本科,大专,2,1-3年,7,6,1,0,1,0,
123932,0,0,1,0,-2,-0.4,0.0,0.0,0.0,0.013848,0.03143,1,0,27,4184,宋超,安卓开发,鑫锡软件(朝阳)有限公司,南昌,宁波,566.5,大专,大专,3,5-10年,7,3,0,0,2,3,维度不满足(≥2项)
123934,1,1,1,1,1,0.2,0.142857,0.25,0.25,0.011015,0.129895,1,0,97,7787,范莉,前端，后端，算法，测试开发工程师,外企德科数字技术有限公司,杭州,苏州,121.7,本科,本科,1,Java,8,8,2,0,1,0,
123937,1,1,1,1,7,1.4,0.1,0.2,0.166667,0.031939,0.0,0,0,234,236,顾健,研发实习生,正航软件,泉州,厦门,73.7,本科,本科,7,C#,6,5,1,0,1,0,
123939,1,1,1,1,1,0.2,0.090909,0.25,0.125,0.020819,0.049823,0,0,39,2057,邓飞,网络或安全工程师,福建亿捷能电力科技有限公司,三明,福州,167.0,本科,本科,2,1-3年,8,4,1,1,1,0,
123942,0,0,2,0,-1,-0.2,0.05,0.058824,0.25,0.03535,0.022943,1,0,136,2343,曹慧,Java后端开发工程师（全栈方向）,福建亿安智能技术股份有限公司,深圳,漳州,426.5,本科,大专,0,1-3年,4,17,1,0,3,2,随机错位配对
123944,0,0,0,1,0,0.0,0.076923,0.125,0.166667,0.011994,0.0,1,0,435,359,石安然,机器人导航算法工程师（厦门思明）,福建宏泰智能工业互联网有限公司,深圳,厦门,464.1,本科,硕士,1,1-3年,6,8,1,0,1,2,维度不满足(≥2项)
123952,0,0,0,1,2,0.4,0.0,0.0,0.0,0.022251,0.0,1,0,463,569,丁建,PQC主管,厦门时代新能动力科技有限公司,南昌,厦门,517.0,大专,本科,3,1-3年,6,4,0,0,0,3,维度不满足(≥2项)
123953,0,0,1,1,0,0.0,0.0,0.0,0.0,0.021883,0.0,0,0,206,6119,汤雨泽,品质经理,浙江长兴和良智能装备有限公司,宁德,湖州,473.3,本科,本科,3,3-5年,6,4,0,0,0,2,随机错位配对
123957,1,1,2,1,2,0.4,0.083333,0.333333,0.1,0.024176,0.445945,1,0,253,1600,钟平,前端工程师,福州剑讯网络科技有限公司,福州,福州,0.0,本科,大专,3,1-3年,10,3,1,0,0,0,
123958,1,1,1,1,0,0.0,0.071429,0.125,0.142857,0.034029,0.30059,1,0,419,1436,贾玲,初级软件测试工程师 (MJ000083),厦门睿云联创新科技股份有限公司,三明,福州,167.0,本科,本科,0,双休制,7,8,1,0,1,0,
123959,0,1,0,1,0,0.0,0.0,0.0,0.0,0.007913,0.0187,1,0,152,1139,龚雪,算法工程师（音视频）,厦门亿联网络技术股份有限公司,南平,厦门,240.4,大专,本科,0,C++,5,6,0,0,2,2,维度不满足(≥2项)
123961,0,0,2,0,4,0.8,0.153846,0.285714,0.25,0.053054,0.107138,1,0,267,3416,梁梓轩,软件开发工程师,福建栢合冷链仓储管理有限公司,南京,莆田,737.5,本科,大专,5,1-3年,8,7,2,0,0,2,维度不满足(≥2项)
123964,1,1,1,1,2,0.4,0.105263,0.133333,0.333333,0.045857,0.230451,1,0,380,1387,夏慧,全栈开发工程师,福建睿智若汐信息科技有限公司,泉州,福州,147.2,本科,本科,5,3-5年,6,15,2,0,2,0,
123970,1,1,1,1,2,0.4,0.066667,0.166667,0.1,0.015429,0.040191,1,0,122,893,姜鹏,cdn系统维护工程师,全福游科技产业集团(厦门)有限公司,泉州,厦门,73.7,本科,本科,3,1-3年,10,6,1,0,1,0,
123973,0,0,2,0,-1,-0.2,0.0,0.0,0.0,0.004877,0.010113,1,0,100,7776,尹若曦,web前端开发工程师,苏州宇乐照明科技有限公司,龙岩,苏州,774.9,本科,大专,0,1-3年,4,8,0,0,1,3,维度不满足(≥2项)
123974,0,0,0,0,-3,-0.6,0.1,0.25,0.142857,0.006128,0.023414,1,0,86,161,陆然,总行信息技术部——系统开发岗（移动开发方向）,厦门银行股份有限公司,佛山,厦门,531.2,大专,本科,0,3-5年,7,4,1,0,3,3,随机错位配对
123975,0,0,2,0,8,1.6,0.0,0.0,0.0,0.014065,0.0,1,0,11,1926,苏杰,桌面运维技术专员,重庆简工人力资源服务有限公司,苏州,福州,595.0,本科,大专,9,1-3年,6,3,0,1,1,3,随机错位配对
123979,1,1,1,1,0,0.0,0.090909,0.166667,0.166667,0.02106,0.050519,1,0,37,155,李皓,初级全栈工程师,厦门精工智创科技有限公司,莆田,厦门,140.6,本科,本科,0,PostgreSQL,6,6,1,0,2,0,
123986,1,1,2,1,1,0.2,0.083333,0.333333,0.1,0.010275,0.06632,1,0,403,3577,卢杰,MES开发工程师,苏州汇编智能科技有限公司,苏州,苏州,0.0,本科,大专,2,1-3年,10,3,1,0,2,0,
123988,1,1,1,1,1,0.2,0.222222,0.5,0.285714,0.042613,0.013634,1,0,236,2793,罗建,全栈开发工程师,福建省晋华集成电路有限公司,宁德,泉州,217.3,本科,本科,1,半导体/芯片,7,4,2,0,1,0,
123993,0,1,1,1,3,0.6,0.0,0.0,0.0,0.0307,0.0,1,0,198,106,范峰,AI数字化应用专员,厦门旭盈物流股份有限公司,莆田,厦门,140.6,本科,本科,3,AI数字化,7,2,0,0,1,1,随机错位配对
123994,0,0,1,1,2,0.4,0.0,0.0,0.0,0.027683,0.0,0,0,414,4323,冯瑶,AI资源部初级专员,宁波立太项目管理有限公司,漳州,宁波,709.3,本科,本科,3,1-3年,6,5,0,0,2,2,维度不满足(≥2项)
123997,1,1,1,1,2,0.4,0.083333,0.25,0.111111,0.002306,0.041961,0,0,461,274,龙安然,品质工程师 （2027届校招）,友达光电(厦门)有限公司,泉州,厦门,73.7,本科,本科,2,QC,9,4,1,1,1,0,
123998,0,0,0,1,1,0.2,0.0,0.0,0.0,0.005696,0.0,1,0,144,4880,陶凯,水产养殖工艺主管,北京中生源科技集团有限公司,福州,宁波,476.3,大专,本科,4,3-5年,6,4,0,0,0,3,随机错位配对
124000,0,0,1,0,-2,-0.4,0.1,0.25,0.142857,0.013779,0.0,0,0,393,1564,胡雯,电力交易工程师（福建）,港华能源投资有限公司,广州,福州,692.5,本科,本科,1,3-5年,7,4,1,0,1,2,维度不满足(≥2项)
124002,0,0,1,0,-3,-0.6,0.0,0.0,0.0,0.0,0.0,0,0,53,6439,秦娜,成本会计,微流科技(湖州)有限公司,珠海,湖州,1156.0,大专,大专,0,3-5年,6,2,0,0,0,3,维度不满足(≥2项)
124004,0,0,2,0,-1,-0.2,0.0,0.0,0.0,0.013237,0.0,0,0,370,2959,吴博文,品控员,厦兴科技(浙江)有限公司,广州,泉州,583.5,本科,中专/中技,0,1-3年,4,2,0,0,2,3,维度不满足(≥2项)
124006,1,1,2,1,0,0.0,0.125,0.2,0.25,0.055388,0.041195,1,0,135,3466,徐思琪,中台数据专员,汕头市金帆信息技术有限公司,厦门,莆田,140.6,本科,大专,0,数据分析,4,5,1,0,2,0,
124007,0,0,1,0,-5,-1.0,0.0,0.0,0.0,0.00887,0.179048,1,0,307,5631,戴莉,MES开发工程师,日善电脑配件(嘉善)有限公司,厦门,嘉兴,745.1,本科,本科,0,5-10年,4,4,0,0,0,3,随机错位配对
124008,0,1,2,1,2,0.4,0.0,0.0,0.0,0.01529,0.0,0,0,13,2748,孙峰,外仓经理(J11780),福建圣农集团,泉州,南平,203.1,本科,大专,7,5-10年,9,2,0,0,0,1,随机错位配对
124009,0,1,1,0,-1,-0.2,0.0,0.0,0.0,0.038854,0.0,0,0,141,2258,朱浩,资深TK运营员,佰图家居(福州)有限公司,宁德,福州,70.2,本科,本科,0,1-3年,6,2,0,1,2,2,随机错位配对
124010,1,1,1,1,2,0.4,0.230769,0.333333,0.428571,0.009799,0.018634,1,0,310,1303,唐梓轩,网络安全工程师（国企）,福州迅腾信息技术有限公司,龙岩,福州,253.8,本科,本科,5,3-5年,7,9,3,0,3,0,
124012,1,1,1,1,0,0.0,0.05,0.083333,0.111111,0.010636,0.045123,1,0,223,1525,郑鑫,webGIS开发工程师,福建省城乡规划设计研究院,福州,福州,0.0,本科,本科,3,3-5年,9,12,1,0,3,0,
124016,1,1,1,1,7,1.4,0.4,0.5,0.666667,0.031543,0.606911,1,0,13,1171,孙峰,初级Java开发工程师,福建亿安智能技术股份有限公司,泉州,福州,147.2,本科,本科,7,JavaScript,9,12,6,0,0,0,
124018,0,0,2,1,5,1.0,0.071429,0.2,0.1,0.003283,0.056558,1,0,60,7293,江梦瑶,软件助理工程师,苏州车邦智能科技有限公司,珠海,苏州,1220.9,本科,大专,5,JavaScript,10,5,1,0,1,1,随机错位配对
124019,0,0,1,0,-1,-0.2,0.0,0.0,0.0,0.013421,0.0,0,0,152,6616,龚雪,运营专员,安徽尤品新材料有限公司,南平,安庆,444.2,大专,大专,0,1-3年,5,3,0,0,2,3,随机错位配对
124020,0,0,2,1,2,0.4,0.0,0.0,0.0,0.014244,0.0,0,0,448,3941,黎雨泽,仓储逆退项目管理主管-鞋服方向,顺丰速运,三明,苏州,629.8,本科,大专,5,3-5年,6,2,0,1,1,2,随机错位配对
124021,0,0,0,1,1,0.2,0.0,0.0,0.0,0.045399,0.052747,0,0,202,2065,金丽,首席服务工程师,福建雪人集团股份有限公司,南昌,福州,446.7,大专,本科,6,5-10年,10,2,0,0,2,3,随机错位配对
124025,1,1,1,1,3,0.6,0.083333,0.2,0.125,0.026508,0.0,0,0,222,236,傅雨泽,研发实习生,正航软件,三明,厦门,203.0,本科,本科,3,C#,8,5,1,0,1,0,
124026,1,1,2,1,0,0.0,0.0625,0.111111,0.125,0.015415,0.0,1,0,246,196,何博文,后端开发,诚迈科技股份有限公司,莆田,厦门,140.6,本科,大专,5,5-10年,8,9,1,0,0,0,
124028,1,1,1,1,1,0.2,0.076923,0.2,0.111111,0.002766,0.118816,1,0,133,1450,谢浩然,（数据岗）数据开发工程师,福州无比欢信息科技有限公司,泉州,福州,147.2,本科,本科,2,1-3年,9,5,1,0,0,0,
124030,1,1,1,1,1,0.2,0.190476,0.25,0.444444,0.017094,0.028604,1,0,217,866,于慧,高级应用系统运维工程师 （驻场）,福建兴众为通信设备有限公司,厦门,厦门,0.0,本科,本科,6,5-10年,9,16,4,0,2,0,
124032,0,1,1,0,-3,-0.6,0.0,0.0,0.0,0.018642,0.0,1,0,142,1835,江琳,数据迁移测试,鑫锡软件(朝阳)有限公司,南平,福州,128.3,本科,本科,0,3-5年,7,3,0,0,3,2,维度不满足(≥2项)
124034,1,1,1,1,0,0.0,0.052632,0.083333,0.125,0.026286,0.047029,1,0,459,17,余丽,中高级java工程师,厦门星拉科技有限公司,宁德,厦门,283.2,本科,本科,3,3-5年,8,12,1,0,2,0,
124035,0,1,1,0,-5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,37,945,李皓,流程管理岗,科华数据股份有限公司,莆田,厦门,140.6,本科,本科,0,5-10年,6,3,0,0,2,2,随机错位配对
124039,0,1,1,0,-3,-0.6,0.0,0.0,0.0,0.004204,0.0,1,0,391,3971,高若曦,鼎捷ERP/MES实施经理,江苏帝航工业科技股份有限公司,南京,苏州,189.3,本科,本科,0,3-5年,5,5,0,0,1,2,随机错位配对
124042,0,0,2,1,7,1.4,0.0,0.0,0.0,0.009794,0.110016,0,0,211,2948,孙婷,质量工程师,福建精工半导体有限公司,宁波,泉州,623.5,本科,大专,7,电子设备制造,10,2,0,0,1,2,随机错位配对
124046,0,0,0,0,-1,-0.2,0.0,0.0,0.0,0.0,0.0,0,0,381,8532,孙佳,市场专员（江苏雅博）,艾兰得,漳州,苏州,808.3,大专,本科,0,1-3年,6,2,0,0,1,4,维度不满足(≥2项)
124049,1,1,1,1,1,0.2,0.047619,0.083333,0.1,0.01099,0.047398,1,0,403,4218,卢杰,GIS全栈开发工程师,安华海洋智能装备(深圳)有限公司,苏州,宁波,183.2,本科,本科,2,1-3年,10,12,1,0,2,0,
124053,1,1,1,1,2,0.4,0.0625,0.142857,0.1,0.012525,0.01879,1,0,428,7667,贾飞,算法工程师,华工激光,南京,苏州,189.3,本科,本科,3,1-3年,10,7,1,0,1,0,
124060,1,1,2,1,0,0.0,0.1,0.25,0.142857,0.068088,0.063609,1,0,422,4147,郑峰,运维工程师,讯猫软件集团有限公司,苏州,宁波,183.2,本科,大专,3,3-5年,7,4,1,0,2,0,
124062,1,1,1,1,0,0.0,0.083333,0.142857,0.166667,0.0,0.0517,1,0,129,2812,沈涛,Python开发工程师,深度空间(福建)科技有限公司,厦门,泉州,73.7,本科,本科,3,3-5年,6,7,1,0,1,0,
124064,0,0,1,0,-1,-0.2,0.0,0.0,0.0,0.025431,0.109165,1,0,207,7459,傅皓,labview测试开发工程师,立讯智造科技(苏州)有限公司,三明,苏州,629.8,大专,大专,2,3-5年,9,5,0,0,1,3,维度不满足(≥2项)
124069,0,1,0,1,0,0.0,0.0,0.0,0.0,0.011402,0.049376,1,0,187,5905,陶雨萱,软件设计工程师,马丁科瑞电子科技(浙江)有限公司,宁波,湖州,179.5,本科,硕士,1,1-3年,7,3,0,0,1,2,随机错位配对
124070,0,0,0,1,0,0.0,0.0,0.0,0.0,0.041189,0.0,0,0,276,8579,沈刚,运营专员,苏州思得普信息科技有限公司,广州,苏州,1161.4,大专,本科,1,1-3年,10,4,0,0,0,3,随机错位配对
124071,1,1,1,1,0,0.0,0.1,0.25,0.142857,0.003749,0.099687,1,0,142,1395,江琳,嵌入式软件开发工程师（2027届校招）,新大陆支付,南平,福州,128.3,本科,本科,0,C++,7,4,1,0,3,0,
124076,1,1,1,1,2,0.4,0.111111,0.5,0.125,0.072309,0.124135,1,0,196,4442,何一诺,测试工程师（接受无经验，可培养）,北京捷科智诚科技有限公司上海分公司,杭州,宁波,140.0,本科,本科,3,1-3年,8,2,1,0,2,0,
124078,0,1,1,0,-5,-1.0,0.0,0.0,0.0,0.025613,0.041417,0,0,197,2930,向子轩,质量管理工程师,福建南方路面机械股份有限公司,漳州,泉州,111.5,本科,本科,0,5-10年,5,1,0,0,2,2,随机错位配对
124079,0,1,0,1,2,0.4,0.0,0.0,0.0,0.013561,0.0,0,0,387,3410,邱梦瑶,销售储备干部,泰康养老保险股份有限公司福建分公司,厦门,三明,203.0,大专,本科,5,3-5年,6,3,0,0,0,2,维度不满足(≥2项)
124080,0,0,1,0,3,0.6,0.0,0.0,0.0,0.026743,0.049709,0,0,247,8807,彭雨桐,图像处理工程师,无锡市星迪仪器有限公司,莆田,苏州,670.7,本科,本科,6,3-5年,8,3,0,0,0,3,随机错位配对
124081,0,0,0,1,0,0.0,0.055556,0.111111,0.1,0.022172,0.01358,1,0,6,7423,黄鹏,人工智能应用工程师1（苏州市）,鹏劳人力,厦门,苏州,797.1,大专,本科,3,3-5年,10,9,1,0,1,2,随机错位配对
124085,1,1,2,1,2,0.4,0.090909,0.25,0.125,0.028282,0.008141,1,0,246,1527,何博文,工业上位机软件开发工程师,福建天石源新材料有限公司,莆田,福州,76.9,本科,大专,5,3-5年,8,4,1,0,0,0,
124090,0,0,1,1,1,0.2,0.0,0.0,0.0,0.006209,0.050784,1,0,306,635,黎雪,银行测试工程师,厦门至恒融兴信息技术股份有限公司,南昌,厦门,517.0,本科,本科,2,1-3年,8,2,0,0,0,2,随机错位配对
124091,0,0,2,1,2,0.4,0.0,0.0,0.0,0.007742,0.057813,0,0,133,5373,谢浩然,qe品质工程师,日善电脑配件(嘉善)有限公司,泉州,嘉兴,685.0,本科,大专,2,QE,9,4,0,0,0,2,维度不满足(≥2项)
124093,0,0,1,1,3,0.6,0.0,0.0,0.0,0.020326,0.036975,1,0,110,4426,潘语桐,汽车应用层软件工程师,拓普集团,南京,宁波,357.1,本科,本科,3,嵌入式软件研发,6,2,0,1,1,2,维度不满足(≥2项)
124096,0,0,1,1,2,0.4,0.0,0.0,0.0,0.008988,0.0,0,0,351,5336,陆语桐,品质控制员(J10407),中国巨石,宁德,嘉兴,469.8,本科,本科,3,1-3年,10,3,0,0,0,2,维度不满足(≥2项)
